,age,job,education,default,balance,personal_loan,Current_campaign
4077,31,1,1,0,280,0,0
4078,30,4,2,0,793,0,3
4079,53,2,1,0,203,0,2
4080,40,1,0,0,1739,0,5
4081,26,4,1,0,795,0,10
4082,47,1,1,0,274,0,0
4083,51,4,2,0,1417,0,0
4084,45,10,0,0,451,1,1
4085,35,4,2,0,274,0,2
4086,36,4,2,0,1031,0,1
4087,57,0,1,0,1577,0,6
4088,42,1,0,0,527,0,1
4089,32,1,1,1,237,0,0
4090,30,4,2,0,1072,0,1
4091,36,9,1,0,1648,0,1
4092,43,9,1,0,560,0,2
4093,69,5,2,0,1580,0,0
4094,31,9,2,0,1088,0,0
4095,35,9,1,0,274,0,1
4096,26,2,2,0,311,1,0
4097,46,9,1,0,665,1,4
4098,30,9,1,0,1236,0,0
4099,33,4,2,0,345,0,5
4100,34,4,2,0,690,0,0
4101,48,1,0,0,791,0,1
4102,31,4,2,0,1212,0,3
4103,46,4,2,0,299,0,1
4104,40,7,1,0,1291,0,1
4105,39,2,1,0,274,0,6
4106,33,9,1,0,863,1,0
4107,50,1,0,0,1579,0,1
4108,84,5,0,0,856,0,2
4109,40,1,0,0,448,1,3
4110,55,4,2,0,505,0,0
4111,40,7,1,0,1531,0,0
4112,46,0,0,0,370,0,1
4113,43,6,2,0,274,0,0
4114,34,1,1,0,517,0,5
4115,35,9,1,0,400,0,1
4116,57,5,1,0,1419,0,0
4117,25,8,1,0,282,0,1
4118,32,6,2,0,460,0,1
4119,52,5,1,0,578,0,2
4120,31,6,2,1,141,0,2
4121,34,4,2,0,130,0,1
4122,42,9,1,0,515,0,3
4123,47,1,0,0,400,0,1
4124,50,6,2,0,287,0,0
4125,30,9,1,0,100,1,0
4126,33,7,1,0,618,0,0
4127,56,9,2,0,1055,0,0
4128,34,0,1,0,1260,0,2
4129,33,9,1,0,184,1,1
4130,32,4,2,0,723,0,1
4131,34,4,2,0,2037,0,0
4132,37,9,1,0,1151,0,1
4133,30,4,1,0,274,0,2
4134,29,1,1,0,678,1,1
4135,56,10,0,0,980,0,1
4136,31,4,2,0,684,0,15
4137,59,4,2,0,1930,0,1
4138,36,3,1,0,1750,0,0
4139,51,1,1,0,1156,0,1
4140,54,6,0,0,1987,0,3
4141,37,4,2,0,274,0,3
4142,32,9,2,0,1929,0,1
4143,42,6,2,0,940,0,0
4144,29,1,1,0,618,0,4
4145,52,1,0,0,1190,0,4
4146,40,9,1,0,1256,0,4
4147,30,7,1,0,497,1,0
4148,55,2,1,0,773,0,1
4149,49,4,2,0,366,0,1
4150,33,9,2,0,2211,0,0
4151,32,7,1,0,1665,1,0
4152,21,8,1,0,2161,0,2
4153,42,9,1,0,694,0,4
4154,56,6,1,0,978,1,0
4155,39,4,1,0,1054,0,0
4156,30,2,1,0,855,0,5
4157,55,5,1,0,432,0,0
4158,43,1,0,0,733,0,2
4159,53,10,1,0,368,0,0
4160,57,5,1,0,1136,0,0
4161,39,6,2,0,274,0,10
4162,56,9,2,0,657,0,0
4163,29,7,1,0,307,0,0
4164,38,1,0,0,753,1,0
4165,59,4,2,0,1503,0,1
4166,42,9,1,0,605,0,6
4167,46,1,0,0,274,0,8
4168,31,0,1,0,277,0,11
4169,35,7,1,0,491,0,0
4170,50,6,1,0,310,0,9
4171,42,1,0,0,1088,0,0
4172,36,7,1,0,945,0,12
4173,25,0,2,0,490,0,0
4174,42,4,2,0,2271,0,2
4175,27,8,2,0,189,0,2
4176,32,1,0,0,670,0,3
4177,57,4,2,0,1300,0,1
4178,48,1,1,0,1024,0,1
4179,34,1,1,0,57,0,1
4180,33,7,1,0,480,1,0
4181,26,9,1,0,1265,0,8
4182,50,1,1,0,807,0,3
4183,60,9,2,0,1766,0,1
4184,47,4,2,0,2152,0,1
4185,31,4,2,0,537,0,0
4186,52,9,2,0,274,0,2
4187,36,7,1,0,722,0,0
4188,43,1,0,0,737,0,1
4189,30,9,2,0,902,0,3
4190,32,1,1,0,423,0,0
4191,31,4,2,0,1183,0,2
4192,29,4,1,0,810,0,18
4193,48,7,1,0,1810,1,0
4194,32,7,1,0,406,0,0
4195,30,3,2,0,1027,0,1
4196,48,1,1,0,730,0,0
4197,51,1,1,0,1505,0,0
4198,34,4,2,0,828,0,0
4199,35,1,1,0,825,0,1
4200,49,4,0,0,781,0,5
4201,36,10,1,0,25,1,0
4202,37,1,1,0,307,0,1
4203,37,4,2,0,1445,0,1
4204,49,1,0,0,1049,0,1
4205,44,7,1,0,274,1,0
4206,40,8,1,0,527,0,0
4207,57,9,1,0,814,0,0
4208,39,9,1,0,844,0,1
4209,38,7,1,0,274,1,5
4210,51,1,1,0,352,0,1
4211,27,1,1,0,1909,0,1
4212,38,1,2,0,2305,0,19
4213,30,9,1,0,66,1,1
4214,36,8,1,0,645,0,1
4215,37,10,1,0,1535,0,0
4216,53,0,1,0,709,0,5
4217,38,10,2,0,1741,0,0
4218,48,4,2,0,2058,1,0
4219,26,3,1,0,32,0,0
4220,33,1,1,0,90,0,1
4221,47,9,1,0,1571,0,0
4222,45,4,2,0,490,0,3
4223,32,1,1,0,274,0,1
4224,69,5,1,0,680,0,0
4225,65,4,2,0,2021,0,0
4226,37,1,1,0,651,0,1
4227,45,1,0,0,274,0,1
4228,36,1,1,0,169,0,1
4229,62,6,2,0,280,0,0
4230,37,4,2,0,1946,1,1
4231,39,7,1,0,892,0,0
4232,38,9,1,0,155,0,2
4233,31,4,2,0,809,0,1
4234,58,1,0,0,2219,0,9
4235,44,4,2,0,1332,0,1
4236,31,1,1,0,366,0,0
4237,33,9,1,0,1563,0,1
4238,36,9,2,0,467,0,0
4239,31,9,1,0,1626,0,0
4240,45,0,1,0,63,0,1
4241,30,9,2,0,666,0,0
4242,34,1,1,0,810,0,1
4243,34,4,2,0,1106,1,0
4244,39,0,1,0,357,0,5
4245,41,4,2,0,2147,0,7
4246,32,7,1,0,274,0,12
4247,32,4,2,0,274,0,5
4248,36,1,0,0,654,0,0
4249,35,0,2,0,1193,0,1
4250,32,4,2,0,276,0,1
4251,33,4,2,0,471,0,0
4252,49,2,0,0,794,0,0
4253,35,4,2,0,1803,0,1
4254,31,9,1,0,274,1,5
4255,42,4,1,0,1294,0,1
4256,34,3,0,0,1765,0,1
4257,32,7,1,1,164,1,1
4258,29,4,2,0,2124,0,0
4259,32,7,1,0,322,0,2
4260,50,3,0,0,274,0,7
4261,58,5,1,0,1845,1,1
4262,59,9,1,0,1628,0,0
4263,25,8,2,0,284,0,3
4264,57,7,1,0,435,0,0
4265,30,1,1,0,1160,0,3
4266,26,7,1,0,1452,0,4
4267,50,7,0,0,421,0,1
4268,39,7,1,0,274,0,0
4269,45,1,0,0,456,0,2
4270,37,4,2,0,1044,1,1
4271,47,1,0,0,1267,0,1
4272,50,9,2,0,469,1,1
4273,40,4,1,0,373,0,4
4274,35,1,0,0,638,0,2
4275,53,4,2,0,289,0,1
4276,35,0,1,0,420,1,0
4277,54,9,1,0,1603,1,1
4278,35,0,1,0,1482,0,1
4279,31,3,0,1,270,1,1
4280,46,9,1,0,689,0,2
4281,52,4,1,0,597,0,0
4282,34,0,1,0,150,0,0
4283,46,7,1,0,279,1,1
4284,54,6,1,0,858,0,0
4285,37,0,2,0,274,0,0
4286,39,0,2,0,918,0,0
4287,50,9,2,0,1836,1,13
4288,44,9,1,0,274,0,4
4289,56,0,1,0,1362,0,1
4290,40,7,2,0,309,0,3
4291,36,7,1,0,1043,1,0
4292,33,4,2,0,939,0,3
4293,33,1,1,0,1518,0,1
4294,42,7,1,0,153,0,0
4295,30,6,2,0,1048,1,0
4296,33,0,1,0,1042,0,1
4297,26,1,1,0,817,1,0
4298,26,0,1,0,1866,1,1
4299,37,7,1,0,274,1,1
4300,59,5,0,0,274,0,1
4301,49,1,0,0,631,0,30
4302,33,1,0,0,275,0,0
4303,46,9,1,0,1004,0,1
4304,55,2,0,0,561,0,2
4305,49,7,2,0,568,0,6
4306,51,9,1,0,416,0,0
4307,27,0,1,0,457,0,1
4308,44,9,1,0,2102,0,2
4309,40,7,1,0,1384,0,1
4310,36,4,2,0,1495,0,0
4311,46,0,1,0,1476,0,4
4312,30,7,1,0,294,0,5
4313,35,0,1,0,2234,0,5
4314,31,9,1,0,1422,0,1
4315,37,0,1,0,936,0,0
4316,49,1,1,0,325,0,0
4317,27,7,1,1,273,0,1
4318,32,1,1,0,249,0,0
4319,70,5,1,0,2162,0,2
4320,22,9,1,0,595,1,0
4321,58,1,1,0,253,1,12
4322,33,1,1,0,1064,0,0
4323,83,5,0,0,274,0,0
4324,50,4,2,0,374,1,0
4325,53,1,1,0,46,0,0
4326,37,4,2,0,283,0,1
4327,55,7,0,0,866,0,0
4328,49,0,1,0,1879,0,0
4329,41,1,0,0,556,1,0
4330,40,4,2,0,310,0,2
4331,48,4,2,0,530,0,1
4332,27,8,1,0,2226,0,1
4333,30,4,2,0,1592,0,0
4334,37,2,1,0,2333,0,0
4335,37,7,1,0,379,1,3
4336,40,1,1,0,694,0,1
4337,73,5,1,0,763,0,0
4338,50,4,2,0,2332,1,0
4339,53,1,0,0,495,0,6
4340,47,1,1,0,1683,0,0
4341,33,9,1,0,274,0,7
4342,50,1,1,0,1618,0,16
4343,51,1,0,0,314,0,0
4344,42,3,2,0,624,0,0
4345,34,9,1,0,445,0,3
4346,44,9,1,0,2270,0,0
4347,32,0,1,0,274,1,1
4348,60,5,2,0,495,0,1
4349,60,5,2,0,1576,0,5
4350,29,1,1,0,257,1,0
4351,39,4,1,0,310,0,1
4352,47,1,0,0,1704,0,1
4353,30,0,2,0,656,0,0
4354,31,9,2,0,1237,0,0
4355,34,4,2,0,138,0,5
4356,51,0,1,0,1329,0,2
4357,38,1,1,0,483,0,14
4358,47,0,1,0,1679,0,4
4359,46,3,2,0,1819,0,1
4360,33,4,2,0,559,0,1
4361,30,4,2,0,316,0,5
4362,40,9,1,0,901,0,1
4363,38,1,1,0,2295,0,3
4364,63,5,1,0,1356,0,0
4365,33,4,2,0,423,0,1
4366,59,5,1,0,274,0,0
4367,29,4,2,0,1970,0,0
4368,54,7,1,0,1115,0,2
4369,57,9,1,0,2318,0,2
4370,57,1,0,0,2090,1,0
4371,28,7,1,0,579,0,2
4372,30,9,1,0,2029,0,0
4373,28,1,1,0,495,1,1
4374,45,7,0,0,1916,0,2
4375,29,7,1,0,366,0,0
4376,42,1,0,0,266,0,3
4377,31,1,1,0,47,0,1
4378,59,3,0,0,465,0,1
4379,41,1,0,0,1214,0,0
4380,57,3,1,0,274,0,1
4381,43,7,1,0,274,0,3
4382,30,7,1,0,214,0,1
4383,26,0,1,0,831,0,0
4384,52,4,2,0,278,1,8
4385,32,2,1,0,1178,1,2
4386,39,4,2,0,615,0,4
4387,31,1,1,0,1885,1,0
4388,83,5,0,0,1169,0,0
4389,34,4,2,0,690,1,3
4390,40,1,1,0,2032,0,0
4391,39,6,1,0,533,0,1
4392,50,10,1,0,1842,0,3
4393,30,9,2,0,375,1,2
4394,43,1,1,0,2272,0,1
4395,49,1,1,0,1396,0,5
4396,41,5,0,0,274,0,0
4397,35,1,1,0,567,0,6
4398,57,5,2,0,305,0,1
4399,29,2,1,0,704,0,0
4400,48,0,1,0,279,0,1
4401,38,2,2,0,2208,0,2
4402,41,2,0,0,313,0,1
4403,39,3,0,0,534,0,4
4404,31,4,2,0,2050,0,0
4405,51,9,1,0,713,0,4
4406,35,10,1,0,1573,0,1
4407,45,0,1,0,333,0,7
4408,28,1,1,0,404,0,4
4409,57,5,1,0,381,0,1
4410,36,10,1,0,246,0,2
4411,49,9,0,0,500,0,0
4412,34,4,2,0,1713,0,0
4413,65,5,0,0,742,0,0
4414,26,7,1,0,523,0,1
4415,52,1,0,0,195,0,1
4416,32,1,1,0,987,0,0
4417,33,10,2,0,565,1,0
4418,43,4,2,0,1866,0,2
4419,26,9,2,0,349,1,0
4420,45,9,1,0,1108,0,5
4421,30,4,2,0,2205,0,0
4422,37,7,0,0,527,0,1
4423,45,4,2,0,1555,0,0
4424,34,4,2,0,1390,1,0
4425,35,7,1,0,752,1,1
4426,41,0,2,0,1380,0,1
4427,42,6,2,0,274,0,5
4428,48,1,1,0,693,0,0
4429,45,4,0,0,318,0,0
4430,47,4,2,0,558,0,0
4431,37,1,0,0,461,1,0
4432,32,4,1,0,1928,0,1
4433,40,4,2,0,260,1,0
4434,35,9,1,0,446,0,0
4435,31,9,1,0,2041,0,3
4436,36,9,2,0,314,0,2
4437,44,4,2,0,1997,0,1
4438,52,0,1,0,372,1,0
4439,28,8,1,0,592,0,0
4440,45,1,0,0,2294,0,1
4441,38,4,2,0,2292,0,2
4442,39,1,0,0,1363,0,1
4443,28,4,2,0,274,0,1
4444,31,9,1,0,958,0,0
4445,46,1,0,0,525,0,0
4446,22,8,1,0,513,0,0
4447,49,1,0,0,1582,0,1
4448,44,10,1,0,566,0,1
4449,31,6,1,0,620,0,3
4450,53,1,0,0,1833,0,5
4451,55,4,2,0,2163,0,1
4452,35,9,1,0,1594,0,2
4453,35,1,1,0,2080,0,0
4454,37,4,2,0,376,0,1
4455,50,1,1,0,452,0,1
4456,37,4,0,0,1934,0,1
4457,37,1,0,0,2169,0,0
4458,29,4,2,0,800,0,0
4459,31,0,1,0,493,0,0
4460,40,9,1,0,99,0,0
4461,47,7,1,0,437,0,0
4462,55,6,1,0,1712,1,11
4463,33,9,1,0,1056,0,0
4464,53,7,1,0,2006,0,5
4465,38,4,2,0,841,0,3
4466,61,4,1,0,1087,0,0
4467,43,10,1,0,1401,0,0
4468,42,3,0,0,275,0,4
4469,36,4,2,0,274,0,3
4470,31,9,2,0,1209,0,0
4471,59,4,2,0,1868,0,3
4472,29,1,0,0,470,0,1
4473,33,9,1,0,2031,0,0
4474,44,1,0,0,157,0,0
4475,43,1,1,0,1297,0,1
4476,42,4,2,0,825,0,4
4477,32,4,2,0,805,0,1
4478,43,4,2,0,274,0,0
4479,39,0,1,0,436,0,1
4480,23,1,0,0,1203,0,0
4481,43,7,1,0,859,0,1
4482,46,0,1,0,716,0,0
4483,31,9,1,0,393,0,0
4484,38,4,2,0,1854,0,3
4485,53,1,0,0,507,0,1
4486,37,1,0,0,638,0,0
4487,49,2,1,0,306,0,0
4488,31,10,1,0,577,0,0
4489,45,4,2,0,2167,0,4
4490,58,0,1,0,1863,0,3
4491,35,1,1,0,274,0,0
4492,32,9,1,0,571,1,0
4493,28,9,2,0,274,0,5
4494,26,9,1,0,880,0,2
4495,48,4,2,0,1217,0,2
4496,30,1,1,0,623,0,2
4497,31,2,2,0,312,0,1
4498,31,4,2,0,1221,0,5
4499,45,1,0,0,1070,0,0
4500,38,0,1,0,1967,0,1
4501,34,4,2,0,560,0,3
4502,42,7,1,0,216,1,0
4503,60,6,0,0,622,1,5
4504,42,1,1,0,1162,1,2
4505,32,0,1,0,838,0,2
4506,42,10,2,0,183,0,3
4507,33,7,1,0,551,0,0
4508,42,0,1,0,859,1,1
4509,51,9,2,0,1670,0,2
4510,36,9,1,0,796,0,1
4511,46,1,1,0,880,0,1
4512,40,1,1,0,1170,0,1
4513,49,1,1,0,584,0,1
4514,38,1,1,0,1232,0,3
4515,32,7,1,0,723,0,4
4516,33,7,1,0,119,0,4
4517,57,6,2,1,0,1,0
4518,57,9,1,0,558,0,10
4519,28,1,1,0,1187,0,3
4520,44,2,2,0,1186,1,1
